identity_key,contact_key,identity_type,identity_value,match_confidence,is_primary
ID01743-02,CT01743,cookie,ck_001743_6735,0.92,0
ID01743-03,CT01743,badge_id,BDG-001743,0.92,0
ID01743-04,CT01743,CRM contact id,CRM-001743,0.87,0
ID01744-01,CT01744,email,amelie.braun1744@wagnermarketse.com,1.0,1
ID01744-02,CT01744,cookie,ck_001744_2811,0.74,0
ID01744-03,CT01744,mobile,+49 151 33882612,0.9,0
ID01745-01,CT01745,email,emma.kruger1745@bauerpartnersholding.com,1.0,1
ID01745-02,CT01745,cookie,ck_001745_5368,0.95,0
ID01745-03,CT01745,mobile,+49 151 30922226,0.73,0
ID01745-04,CT01745,CRM contact id,CRM-001745,0.98,0
ID01746-01,CT01746,email,julia.wagner1746@langetradese.com,1.0,1
ID01746-02,CT01746,cookie,ck_001746_7738,0.79,0
ID01747-01,CT01747,email,paul.koch1747@bauerexpoltd.com,1.0,1
ID01747-02,CT01747,cookie,ck_001747_7247,0.8,0
ID01747-03,CT01747,badge_id,BDG-001747,0.85,0
ID01747-04,CT01747,CRM contact id,CRM-001747,0.92,0
ID01748-01,CT01748,email,finn.wagner1748@hartmannholdingsag.com,1.0,1
ID01748-02,CT01748,cookie,ck_001748_9343,0.8,0
ID01748-03,CT01748,mobile,+49 151 44383498,0.88,0
ID01749-01,CT01749,email,luca.schmidt1749@wagnerholdingsholding.com,1.0,1
ID01749-02,CT01749,badge_id,BDG-001749,0.84,0
ID01749-03,CT01749,CRM contact id,CRM-001749,0.73,0
ID01750-01,CT01750,email,paul.neumann1750@kocheventltd.com,1.0,1
ID01750-02,CT01750,cookie,ck_001750_2900,0.86,0
ID01750-03,CT01750,badge_id,BDG-001750,0.83,0
ID01750-04,CT01750,CRM contact id,CRM-001750,0.85,0
ID01751-01,CT01751,email,luca.hoffmann1751@kochfairgroup.com,1.0,1
ID01751-02,CT01751,cookie,ck_001751_7058,0.77,0
ID01751-03,CT01751,badge_id,BDG-001751,0.89,0
ID01751-04,CT01751,mobile,+49 151 11398217,0.89,0
ID01752-01,CT01752,email,julian.zimmermann1752@kochpartnersholding.com,1.0,1
ID01752-02,CT01752,cookie,ck_001752_1521,0.89,0
ID01752-03,CT01752,badge_id,BDG-001752,0.97,0
ID01752-04,CT01752,mobile,+49 151 14628146,0.92,0
ID01752-05,CT01752,CRM contact id,CRM-001752,0.93,0
ID01753-01,CT01753,email,jonas.koch1753@wagnersystemsholding.com,1.0,1
ID01753-02,CT01753,cookie,ck_001753_9275,0.76,0
ID01754-01,CT01754,email,david.lange1754@hoffmannfairgroup.com,1.0,1
ID01754-02,CT01754,badge_id,BDG-001754,0.76,0
ID01754-03,CT01754,mobile,+49 151 74317612,0.79,0
ID01755-01,CT01755,email,tom.werner1755@kochconnectag.com,1.0,1
ID01755-02,CT01755,cookie,ck_001755_5441,0.73,0
ID01755-03,CT01755,badge_id,BDG-001755,0.89,0
ID01755-04,CT01755,mobile,+49 151 71138426,0.84,0
ID01755-05,CT01755,CRM contact id,CRM-001755,0.86,0
ID01756-01,CT01756,email,elena.hoffmann1756@wagnerexpogmbh.com,1.0,1
ID01756-02,CT01756,cookie,ck_001756_3923,0.87,0
ID01756-03,CT01756,CRM contact id,CRM-001756,0.76,0
ID01757-01,CT01757,email,clara.hoffmann1757@langeexpogmbh.com,1.0,1
ID01757-02,CT01757,cookie,ck_001757_2808,0.95,0
ID01757-03,CT01757,badge_id,BDG-001757,0.9,0
ID01758-01,CT01758,email,felix.zimmermann1758@braunsolutionskg.com,1.0,1
ID01758-02,CT01758,cookie,ck_001758_7625,0.99,0
ID01758-03,CT01758,badge_id,BDG-001758,0.73,0
ID01759-01,CT01759,email,nina.schmidt1759@wagnersolutionsag.com,1.0,1
ID01759-02,CT01759,cookie,ck_001759_7074,0.97,0
ID01759-03,CT01759,badge_id,BDG-001759,0.87,0
ID01759-04,CT01759,mobile,+49 151 27019390,0.79,0
ID01759-05,CT01759,CRM contact id,CRM-001759,0.82,0
ID01760-01,CT01760,email,sarah.schulz1760@kleindigitalag.com,1.0,1
ID01760-02,CT01760,badge_id,BDG-001760,0.79,0
ID01760-03,CT01760,mobile,+49 151 22572732,0.84,0
ID01760-04,CT01760,CRM contact id,CRM-001760,0.93,0
ID01761-01,CT01761,email,tom.hoffmann1761@kochconnectgroup.com,1.0,1
ID01761-02,CT01761,cookie,ck_001761_3167,0.89,0
ID01761-03,CT01761,badge_id,BDG-001761,0.94,0
ID01761-04,CT01761,mobile,+49 151 88280734,0.74,0
ID01761-05,CT01761,CRM contact id,CRM-001761,0.84,0
ID01762-01,CT01762,email,julian.neumann1762@meyerconsultingag.com,1.0,1
ID01762-02,CT01762,cookie,ck_001762_2714,0.74,0
ID01762-03,CT01762,badge_id,BDG-001762,0.85,0
ID01762-04,CT01762,mobile,+49 151 25525807,0.72,0
ID01763-01,CT01763,email,johannes.meyer1763@meyerdigitalgmbh.com,1.0,1
ID01763-02,CT01763,cookie,ck_001763_6792,0.96,0
ID01763-03,CT01763,badge_id,BDG-001763,0.96,0
ID01763-04,CT01763,mobile,+49 151 90426416,0.73,0
ID01763-05,CT01763,CRM contact id,CRM-001763,0.91,0
ID01764-01,CT01764,email,tom.hoffmann1764@kleinexpose.com,1.0,1
ID01764-02,CT01764,badge_id,BDG-001764,0.9,0
ID01764-03,CT01764,CRM contact id,CRM-001764,0.76,0
ID01765-01,CT01765,email,clara.hartmann1765@hartmannsystemsholding.com,1.0,1
ID01765-02,CT01765,cookie,ck_001765_2038,0.73,0
ID01765-03,CT01765,badge_id,BDG-001765,0.84,0
ID01765-04,CT01765,mobile,+49 151 50756686,0.79,0
ID01766-01,CT01766,email,julian.koch1766@meyergroupgmbh.com,1.0,1
ID01766-02,CT01766,cookie,ck_001766_7428,0.75,0
ID01766-03,CT01766,CRM contact id,CRM-001766,0.76,0
ID01767-01,CT01767,email,tim.lange1767@kochfairse.com,1.0,1
ID01767-02,CT01767,badge_id,BDG-001767,0.94,0
ID01767-03,CT01767,CRM contact id,CRM-001767,0.82,0
ID01768-01,CT01768,email,elena.kruger1768@schmidtdigitalkg.com,1.0,1
ID01768-02,CT01768,badge_id,BDG-001768,0.9,0
ID01769-01,CT01769,email,anna.koch1769@meyerconsultingag.com,1.0,1
ID01769-02,CT01769,cookie,ck_001769_1713,0.88,0
ID01769-03,CT01769,badge_id,BDG-001769,0.77,0
ID01770-01,CT01770,email,julian.wagner1770@braunfairse.com,1.0,1
ID01770-02,CT01770,cookie,ck_001770_1374,0.82,0
ID01770-03,CT01770,badge_id,BDG-001770,0.97,0
ID01770-04,CT01770,mobile,+49 151 19454208,0.77,0
ID01770-05,CT01770,CRM contact id,CRM-001770,0.79,0
ID01771-01,CT01771,email,clara.hartmann1771@schmidteventltd.com,1.0,1
ID01771-02,CT01771,badge_id,BDG-001771,0.73,0
ID01771-03,CT01771,mobile,+49 151 17995360,0.9,0
ID01772-01,CT01772,email,mia.hartmann1772@bauerholdingsse.com,1.0,1
ID01772-02,CT01772,badge_id,BDG-001772,0.78,0
ID01772-03,CT01772,mobile,+49 151 34261684,0.98,0
ID01772-04,CT01772,CRM contact id,CRM-001772,0.93,0
ID01773-01,CT01773,email,clara.kruger1773@hoffmanngroupholding.com,1.0,1
ID01773-02,CT01773,badge_id,BDG-001773,0.74,0
ID01773-03,CT01773,mobile,+49 151 58544559,0.92,0
ID01773-04,CT01773,CRM contact id,CRM-001773,0.74,0
ID01774-01,CT01774,email,julian.braun1774@braundigitalag.com,1.0,1
ID01774-02,CT01774,cookie,ck_001774_9368,0.96,0
ID01775-01,CT01775,email,tom.hoffmann1775@langefairgmbh.com,1.0,1
ID01775-02,CT01775,badge_id,BDG-001775,0.84,0
ID01775-03,CT01775,CRM contact id,CRM-001775,0.89,0
ID01776-01,CT01776,email,felix.kruger1776@kochsystemsltd.com,1.0,1
ID01776-02,CT01776,badge_id,BDG-001776,0.88,0
ID01777-01,CT01777,email,marie.koch1777@neumannexpogroup.com,1.0,1
ID01777-02,CT01777,cookie,ck_001777_5211,0.85,0
ID01777-03,CT01777,badge_id,BDG-001777,0.88,0
ID01778-01,CT01778,email,anna.wagner1778@kochconnectltd.com,1.0,1
ID01778-02,CT01778,cookie,ck_001778_6786,0.78,0
ID01778-03,CT01778,CRM contact id,CRM-001778,0.94,0
ID01779-01,CT01779,email,noah.hoffmann1779@langesolutionsgroup.com,1.0,1
ID01779-02,CT01779,badge_id,BDG-001779,0.86,0
ID01780-01,CT01780,email,noah.schmitt1780@neumannservicesgmbh.com,1.0,1
ID01780-02,CT01780,cookie,ck_001780_6750,0.87,0
ID01780-03,CT01780,badge_id,BDG-001780,0.81,0
ID01780-04,CT01780,mobile,+49 151 31053363,0.74,0
ID01780-05,CT01780,CRM contact id,CRM-001780,0.95,0
ID01781-01,CT01781,email,jonas.hartmann1781@langeeventkg.com,1.0,1
ID01781-02,CT01781,cookie,ck_001781_7506,0.92,0
ID01781-03,CT01781,badge_id,BDG-001781,0.96,0
ID01781-04,CT01781,mobile,+49 151 77405271,0.76,0
ID01781-05,CT01781,CRM contact id,CRM-001781,0.79,0
ID01782-01,CT01782,email,sofia.schmitt1782@hoffmannfairkg.com,1.0,1
ID01782-02,CT01782,badge_id,BDG-001782,0.91,0
ID01782-03,CT01782,mobile,+49 151 30311740,0.88,0
ID01782-04,CT01782,CRM contact id,CRM-001782,0.77,0
ID01783-01,CT01783,email,amelie.wagner1783@hoffmanndigitalgmbh.com,1.0,1
ID01784-01,CT01784,email,paula.lange1784@kochconnectgroup.com,1.0,1
ID01784-02,CT01784,cookie,ck_001784_7409,0.8,0
ID01784-03,CT01784,mobile,+49 151 31656336,0.81,0
ID01785-01,CT01785,email,julian.koch1785@kleinconnectltd.com,1.0,1
ID01785-02,CT01785,cookie,ck_001785_6868,0.93,0
ID01785-03,CT01785,mobile,+49 151 22789969,0.91,0
ID01785-04,CT01785,CRM contact id,CRM-001785,0.86,0
ID01786-01,CT01786,email,finn.hoffmann1786@langemarketltd.com,1.0,1
ID01786-02,CT01786,mobile,+49 151 68646016,0.86,0
ID01786-03,CT01786,CRM contact id,CRM-001786,0.8,0
ID01787-01,CT01787,email,max.lange1787@bauerfairgmbh.com,1.0,1
ID01787-02,CT01787,cookie,ck_001787_1377,0.76,0
ID01787-03,CT01787,mobile,+49 151 20250078,0.74,0
ID01788-01,CT01788,email,laura.hoffmann1788@meyereventltd.com,1.0,1
ID01788-02,CT01788,cookie,ck_001788_1303,0.86,0
ID01788-03,CT01788,CRM contact id,CRM-001788,0.82,0
ID01789-01,CT01789,email,anna.neumann1789@braunconsultingltd.com,1.0,1
ID01789-02,CT01789,mobile,+49 151 46250943,0.95,0
ID01789-03,CT01789,CRM contact id,CRM-001789,0.75,0
ID01790-01,CT01790,email,julian.richter1790@kleingroupse.com,1.0,1
ID01790-02,CT01790,cookie,ck_001790_3130,0.74,0
ID01791-01,CT01791,email,noah.braun1791@meyermediagmbh.com,1.0,1
ID01791-02,CT01791,CRM contact id,CRM-001791,0.73,0
ID01792-01,CT01792,email,marie.meyer1792@meyergroupgroup.com,1.0,1
ID01792-02,CT01792,cookie,ck_001792_5905,0.89,0
ID01793-01,CT01793,email,lukas.bauer1793@kleinexpose.com,1.0,1
ID01793-02,CT01793,cookie,ck_001793_6634,0.92,0
ID01794-01,CT01794,email,leon.schmitt1794@meyersystemsgroup.com,1.0,1
ID01794-02,CT01794,badge_id,BDG-001794,0.95,0
ID01795-01,CT01795,email,mia.klein1795@langesystemsse.com,1.0,1
ID01795-02,CT01795,cookie,ck_001795_1435,0.95,0
ID01795-03,CT01795,mobile,+49 151 54596393,0.9,0
ID01796-01,CT01796,email,sofia.hartmann1796@neumannconsultingag.com,1.0,1
ID01796-02,CT01796,CRM contact id,CRM-001796,0.88,0
ID01797-01,CT01797,email,paula.schmitt1797@bauerdigitalkg.com,1.0,1
ID01797-02,CT01797,badge_id,BDG-001797,0.91,0
ID01797-03,CT01797,mobile,+49 151 71572948,0.98,0
ID01797-04,CT01797,CRM contact id,CRM-001797,0.98,0
ID01798-01,CT01798,email,finn.lange1798@langeservicesltd.com,1.0,1
ID01798-02,CT01798,cookie,ck_001798_1548,0.73,0
ID01798-03,CT01798,badge_id,BDG-001798,0.92,0
ID01798-04,CT01798,mobile,+49 151 35810547,0.9,0
ID01798-05,CT01798,CRM contact id,CRM-001798,0.96,0
ID01799-01,CT01799,email,marie.klein1799@wagnersolutionsag.com,1.0,1
ID01800-01,CT01800,email,finn.lange1800@wernereventholding.com,1.0,1
ID01800-02,CT01800,cookie,ck_001800_6044,0.98,0
ID01800-03,CT01800,badge_id,BDG-001800,0.83,0
ID01800-04,CT01800,mobile,+49 151 65207272,0.94,0
ID01800-05,CT01800,CRM contact id,CRM-001800,0.99,0
ID01801-01,CT01801,email,marie.klein1801@braunservicesag.com,1.0,1
ID01801-02,CT01801,mobile,+49 151 42982298,0.77,0
ID01801-03,CT01801,CRM contact id,CRM-001801,0.86,0
ID01802-01,CT01802,email,david.klein1802@wagnerdigitalholding.com,1.0,1
ID01802-02,CT01802,badge_id,BDG-001802,0.92,0
ID01802-03,CT01802,mobile,+49 151 31717865,0.86,0
ID01802-04,CT01802,CRM contact id,CRM-001802,0.83,0
ID01803-01,CT01803,email,nina.hoffmann1803@langefairgroup.com,1.0,1
ID01804-01,CT01804,email,finn.wagner1804@kochpartnerskg.com,1.0,1
ID01804-02,CT01804,cookie,ck_001804_3256,0.85,0
ID01804-03,CT01804,badge_id,BDG-001804,0.79,0
ID01804-04,CT01804,mobile,+49 151 86037645,0.86,0
ID01805-01,CT01805,email,anna.hoffmann1805@kleinservicesag.com,1.0,1
ID01805-02,CT01805,cookie,ck_001805_2822,0.75,0
ID01805-03,CT01805,badge_id,BDG-001805,0.91,0
ID01805-04,CT01805,mobile,+49 151 18115146,0.96,0
ID01805-05,CT01805,CRM contact id,CRM-001805,0.72,0
ID01806-01,CT01806,email,david.becker1806@kleinconsultingag.com,1.0,1
ID01806-02,CT01806,cookie,ck_001806_3262,0.96,0
ID01806-03,CT01806,mobile,+49 151 67367571,0.73,0
ID01806-04,CT01806,CRM contact id,CRM-001806,0.89,0
ID01807-01,CT01807,email,julia.zimmermann1807@braunsystemskg.com,1.0,1
ID01808-01,CT01808,email,sofia.hoffmann1808@meyerpartnersse.com,1.0,1
ID01808-02,CT01808,badge_id,BDG-001808,0.98,0
ID01808-03,CT01808,mobile,+49 151 27198225,0.73,0
ID01808-04,CT01808,CRM contact id,CRM-001808,0.92,0
ID01809-01,CT01809,email,emma.hoffmann1809@kochconsultingse.com,1.0,1
ID01809-02,CT01809,cookie,ck_001809_2218,0.99,0
ID01810-01,CT01810,email,max.klein1810@braunexpogmbh.com,1.0,1
ID01810-02,CT01810,cookie,ck_001810_8432,0.78,0
ID01810-03,CT01810,badge_id,BDG-001810,0.75,0
ID01811-01,CT01811,email,lea.braun1811@schmidtpartnersse.com,1.0,1
ID01811-02,CT01811,CRM contact id,CRM-001811,0.89,0
ID01812-01,CT01812,email,lukas.neumann1812@neumanngroupholding.com,1.0,1
ID01812-02,CT01812,cookie,ck_001812_3558,0.94,0
ID01812-03,CT01812,CRM contact id,CRM-001812,0.84,0
ID01813-01,CT01813,email,paula.bauer1813@langetradekg.com,1.0,1
ID01813-02,CT01813,cookie,ck_001813_3765,0.91,0
ID01813-03,CT01813,mobile,+49 151 72230141,0.8,0
ID01813-04,CT01813,CRM contact id,CRM-001813,0.82,0
ID01814-01,CT01814,email,emma.hoffmann1814@neumannholdingsgroup.com,1.0,1
ID01814-02,CT01814,mobile,+49 151 90151113,0.84,0
ID01815-01,CT01815,email,finn.hoffmann1815@wernerfairholding.com,1.0,1
ID01815-02,CT01815,cookie,ck_001815_5295,0.76,0
ID01815-03,CT01815,badge_id,BDG-001815,0.77,0
ID01816-01,CT01816,email,leon.neumann1816@schmidtsolutionsgroup.com,1.0,1
ID01816-02,CT01816,cookie,ck_001816_9712,0.84,0
ID01816-03,CT01816,badge_id,BDG-001816,0.97,0
ID01817-01,CT01817,email,hanna.hoffmann1817@schmidtsystemsgmbh.com,1.0,1
ID01817-02,CT01817,cookie,ck_001817_8497,0.82,0
ID01817-03,CT01817,badge_id,BDG-001817,0.92,0
ID01817-04,CT01817,mobile,+49 151 16321544,0.89,0
ID01817-05,CT01817,CRM contact id,CRM-001817,0.77,0
ID01818-01,CT01818,email,ben.schmidt1818@neumanneventkg.com,1.0,1
ID01818-02,CT01818,cookie,ck_001818_6691,0.83,0
ID01818-03,CT01818,CRM contact id,CRM-001818,0.86,0
ID01819-01,CT01819,email,laura.neumann1819@kleinexpose.com,1.0,1
ID01819-02,CT01819,cookie,ck_001819_7148,0.83,0
ID01819-03,CT01819,badge_id,BDG-001819,0.76,0
ID01819-04,CT01819,CRM contact id,CRM-001819,0.91,0
ID01820-01,CT01820,email,paula.hoffmann1820@langetradeag.com,1.0,1
ID01820-02,CT01820,cookie,ck_001820_3918,0.73,0
ID01820-03,CT01820,CRM contact id,CRM-001820,0.84,0
ID01821-01,CT01821,email,felix.hoffmann1821@langesystemsgmbh.com,1.0,1
ID01821-02,CT01821,badge_id,BDG-001821,0.99,0
ID01821-03,CT01821,CRM contact id,CRM-001821,0.98,0
ID01822-01,CT01822,email,elena.hartmann1822@langeconnectholding.com,1.0,1
ID01822-02,CT01822,cookie,ck_001822_6965,0.76,0
ID01822-03,CT01822,badge_id,BDG-001822,0.79,0
ID01823-01,CT01823,email,sofia.koch1823@hoffmannmediase.com,1.0,1
ID01823-02,CT01823,badge_id,BDG-001823,0.85,0
ID01823-03,CT01823,mobile,+49 151 17474815,0.76,0
ID01824-01,CT01824,email,max.braun1824@langesystemsltd.com,1.0,1
ID01824-02,CT01824,mobile,+49 151 21078785,0.88,0
ID01824-03,CT01824,CRM contact id,CRM-001824,0.85,0
ID01825-01,CT01825,email,julian.schmidt1825@meyerpartnersse.com,1.0,1
ID01825-02,CT01825,cookie,ck_001825_5399,0.99,0
ID01825-03,CT01825,mobile,+49 151 57953155,0.96,0
ID01825-04,CT01825,CRM contact id,CRM-001825,0.81,0
ID01826-01,CT01826,email,sofia.koch1826@bauerconnectag.com,1.0,1
ID01826-02,CT01826,mobile,+49 151 64414716,0.88,0
ID01827-01,CT01827,email,amelie.hoffmann1827@wernermarketltd.com,1.0,1
ID01827-02,CT01827,badge_id,BDG-001827,0.95,0
ID01827-03,CT01827,CRM contact id,CRM-001827,0.84,0
ID01828-01,CT01828,email,lukas.lange1828@hoffmannexpogroup.com,1.0,1
ID01828-02,CT01828,cookie,ck_001828_3990,0.83,0
ID01828-03,CT01828,badge_id,BDG-001828,0.87,0
ID01828-04,CT01828,mobile,+49 151 65979497,0.81,0
ID01828-05,CT01828,CRM contact id,CRM-001828,0.94,0
ID01829-01,CT01829,email,lukas.neumann1829@kochtradeltd.com,1.0,1
ID01829-02,CT01829,badge_id,BDG-001829,0.94,0
ID01829-03,CT01829,mobile,+49 151 76950655,0.94,0
ID01829-04,CT01829,CRM contact id,CRM-001829,0.76,0
ID01830-01,CT01830,email,tom.hartmann1830@braunconsultingltd.com,1.0,1
ID01830-02,CT01830,mobile,+49 151 51523627,0.73,0
ID01830-03,CT01830,CRM contact id,CRM-001830,0.93,0
ID01831-01,CT01831,email,noah.neumann1831@braunsystemskg.com,1.0,1
ID01831-02,CT01831,badge_id,BDG-001831,0.83,0
ID01831-03,CT01831,mobile,+49 151 46062717,0.93,0
ID01831-04,CT01831,CRM contact id,CRM-001831,0.85,0
ID01832-01,CT01832,email,noah.richter1832@hoffmannfairgroup.com,1.0,1
ID01832-02,CT01832,cookie,ck_001832_2578,0.89,0
ID01832-03,CT01832,CRM contact id,CRM-001832,0.82,0
ID01833-01,CT01833,email,clara.braun1833@schmidtpartnersltd.com,1.0,1
ID01833-02,CT01833,badge_id,BDG-001833,0.81,0
ID01833-03,CT01833,mobile,+49 151 63031529,0.92,0
ID01834-01,CT01834,email,lukas.wagner1834@wagnerfairgmbh.com,1.0,1
ID01834-02,CT01834,badge_id,BDG-001834,0.97,0
ID01835-01,CT01835,email,tim.bauer1835@hartmannpartnersag.com,1.0,1
ID01835-02,CT01835,cookie,ck_001835_7757,0.84,0
ID01835-03,CT01835,badge_id,BDG-001835,0.77,0
ID01835-04,CT01835,mobile,+49 151 86786068,0.91,0
ID01836-01,CT01836,email,paul.becker1836@schmidtpartnersgroup.com,1.0,1
ID01836-02,CT01836,cookie,ck_001836_2960,0.85,0
ID01836-03,CT01836,CRM contact id,CRM-001836,0.75,0
ID01837-01,CT01837,email,felix.klein1837@schmidtconnectkg.com,1.0,1
ID01837-02,CT01837,cookie,ck_001837_2653,0.9,0
ID01837-03,CT01837,mobile,+49 151 85097306,0.81,0
ID01837-04,CT01837,CRM contact id,CRM-001837,0.77,0
ID01838-01,CT01838,email,david.meyer1838@bauerdigitalholding.com,1.0,1
ID01839-01,CT01839,email,clara.braun1839@langepartnersag.com,1.0,1
ID01839-02,CT01839,cookie,ck_001839_2765,0.94,0
ID01839-03,CT01839,badge_id,BDG-001839,0.73,0
ID01839-04,CT01839,CRM contact id,CRM-001839,0.93,0
ID01840-01,CT01840,email,sarah.schmidt1840@braundigitalkg.com,1.0,1
ID01840-02,CT01840,mobile,+49 151 53250730,0.79,0
ID01840-03,CT01840,CRM contact id,CRM-001840,0.78,0
ID01841-01,CT01841,email,lea.kruger1841@meyerfairkg.com,1.0,1
ID01841-02,CT01841,badge_id,BDG-001841,0.85,0
ID01841-03,CT01841,mobile,+49 151 74945658,0.72,0
ID01842-01,CT01842,email,tim.neumann1842@brauntradekg.com,1.0,1
ID01842-02,CT01842,badge_id,BDG-001842,0.99,0
ID01842-03,CT01842,CRM contact id,CRM-001842,0.89,0
ID01843-01,CT01843,email,clara.werner1843@wernerexpokg.com,1.0,1
ID01843-02,CT01843,CRM contact id,CRM-001843,0.79,0
ID01844-01,CT01844,email,david.hoffmann1844@braunsystemsse.com,1.0,1
ID01844-02,CT01844,cookie,ck_001844_8635,0.95,0
ID01844-03,CT01844,badge_id,BDG-001844,0.84,0
ID01845-01,CT01845,email,marie.klein1845@bauerfairltd.com,1.0,1
ID01845-02,CT01845,cookie,ck_001845_9566,0.77,0
ID01845-03,CT01845,mobile,+49 151 75255584,0.86,0
ID01846-01,CT01846,email,julian.klein1846@kochpartnersgmbh.com,1.0,1
ID01846-02,CT01846,badge_id,BDG-001846,0.85,0
ID01846-03,CT01846,mobile,+49 151 64391205,0.77,0
ID01846-04,CT01846,CRM contact id,CRM-001846,0.94,0
ID01847-01,CT01847,email,johannes.kruger1847@langemarketltd.com,1.0,1
ID01847-02,CT01847,cookie,ck_001847_3104,0.79,0
ID01847-03,CT01847,badge_id,BDG-001847,0.87,0
ID01847-04,CT01847,mobile,+49 151 79861588,0.81,0
ID01848-01,CT01848,email,laura.becker1848@langefairgmbh.com,1.0,1
ID01848-02,CT01848,cookie,ck_001848_1543,0.83,0
ID01848-03,CT01848,mobile,+49 151 83852744,0.98,0
ID01848-04,CT01848,CRM contact id,CRM-001848,0.8,0
ID01849-01,CT01849,email,amelie.neumann1849@kleinpartnersholding.com,1.0,1
ID01849-02,CT01849,CRM contact id,CRM-001849,0.74,0
ID01850-01,CT01850,email,julia.meyer1850@wernerservicesgroup.com,1.0,1
ID01850-02,CT01850,badge_id,BDG-001850,0.73,0
ID01850-03,CT01850,mobile,+49 151 28677504,0.73,0
ID01850-04,CT01850,CRM contact id,CRM-001850,0.92,0
ID01851-01,CT01851,email,hanna.werner1851@langesolutionsgmbh.com,1.0,1
ID01851-02,CT01851,badge_id,BDG-001851,0.81,0
ID01851-03,CT01851,mobile,+49 151 35204632,0.91,0
ID01851-04,CT01851,CRM contact id,CRM-001851,0.85,0
ID01852-01,CT01852,email,amelie.klein1852@hoffmannsolutionsgroup.com,1.0,1
ID01852-02,CT01852,mobile,+49 151 37806762,0.91,0
ID01853-01,CT01853,email,johannes.schmidt1853@hoffmannexpogroup.com,1.0,1
ID01853-02,CT01853,badge_id,BDG-001853,0.82,0
ID01853-03,CT01853,CRM contact id,CRM-001853,0.98,0
ID01854-01,CT01854,email,luca.zimmermann1854@hartmanntradese.com,1.0,1
ID01854-02,CT01854,badge_id,BDG-001854,0.9,0
ID01855-01,CT01855,email,marie.schulz1855@kleinconnectltd.com,1.0,1
ID01855-02,CT01855,badge_id,BDG-001855,0.79,0
ID01855-03,CT01855,mobile,+49 151 10841472,0.93,0
ID01855-04,CT01855,CRM contact id,CRM-001855,0.88,0
ID01856-01,CT01856,email,nina.koch1856@hartmannholdingskg.com,1.0,1
ID01856-02,CT01856,cookie,ck_001856_5079,0.98,0
ID01856-03,CT01856,mobile,+49 151 99061811,0.76,0
ID01856-04,CT01856,CRM contact id,CRM-001856,0.76,0
ID01857-01,CT01857,email,jonas.wagner1857@langeeventgroup.com,1.0,1
ID01857-02,CT01857,cookie,ck_001857_7165,0.79,0
ID01857-03,CT01857,badge_id,BDG-001857,0.82,0
ID01857-04,CT01857,CRM contact id,CRM-001857,0.77,0
ID01858-01,CT01858,email,sofia.wolf1858@kochsystemsltd.com,1.0,1
ID01858-02,CT01858,badge_id,BDG-001858,0.92,0
ID01858-03,CT01858,mobile,+49 151 25019417,0.99,0
ID01859-01,CT01859,email,elena.neumann1859@wagnersolutionsag.com,1.0,1
ID01859-02,CT01859,badge_id,BDG-001859,0.77,0
ID01859-03,CT01859,CRM contact id,CRM-001859,0.89,0
ID01860-01,CT01860,email,emma.neumann1860@neumannpartnerskg.com,1.0,1
ID01860-02,CT01860,cookie,ck_001860_9326,0.73,0
ID01860-03,CT01860,badge_id,BDG-001860,0.88,0
ID01860-04,CT01860,CRM contact id,CRM-001860,0.76,0
ID01861-01,CT01861,email,hanna.hoffmann1861@neumanneventltd.com,1.0,1
ID01861-02,CT01861,cookie,ck_001861_9725,0.89,0
ID01861-03,CT01861,badge_id,BDG-001861,0.8,0
ID01861-04,CT01861,mobile,+49 151 38733874,0.8,0
ID01862-01,CT01862,email,sarah.neumann1862@langesystemsgmbh.com,1.0,1
ID01862-02,CT01862,cookie,ck_001862_5891,0.82,0
ID01862-03,CT01862,badge_id,BDG-001862,0.95,0
ID01863-01,CT01863,email,tim.schulz1863@langeservicesltd.com,1.0,1
ID01863-02,CT01863,cookie,ck_001863_1073,0.75,0
ID01863-03,CT01863,badge_id,BDG-001863,0.83,0
